,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.951633393829401,0.9719396852847924,0.9637096774193549,0.9642858807872654,0.8442319771093587,0.9887227505503636
LR,0.9101330913490624,0.9248880532127641,0.9314516129032258,0.9248570763380499,0.7087593257806024,0.979527556130065
KNN,0.9481246218995766,0.9699557100813664,0.967741935483871,0.9685082108534393,0.8581540001429899,0.9924834140885794
