,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9084089534180277,0.9184313319709239,0.907258064516129,0.910433030613877,0.5907884353253461,0.9345516669332806
LR,0.8893224440411374,0.8820476268056913,0.8991935483870968,0.8902209456473708,0.5199752245277176,0.9457165918435692
KNN,0.9204174228675137,0.8981854838709677,0.8951612903225806,0.8952510623017536,0.5171484199490789,0.9610574069524693
