,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9096385542168675,0.8840628998425601,0.9096385542168675,0.8958672527949634,0.5416053019145803,0.9206170271752426
LR,0.891566265060241,0.920128064706378,0.891566265060241,0.8917621223811502,0.5213839500240269,0.9529366644318547
KNN,0.9216867469879518,0.9138988385976338,0.9216867469879518,0.9164921185954471,0.6137461965276535,0.8655557066506314
