,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9193548387096774,0.8947945899030812,0.9193548387096774,0.9068523242630384,0.5972391392610638,0.9529471720111043
LR,0.907258064516129,0.8995681110167092,0.907258064516129,0.9012683478409286,0.595058923754082,0.9592051584856129
KNN,0.9153225806451613,0.914319665883904,0.9153225806451613,0.9129096579798973,0.6206293706293706,0.8286810355667681
