,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9433962264150944,0.9475524475524475,0.9433962264150944,0.9379484740195062,0.905300774270399,0.9808369408369408
LR,0.9056603773584906,0.9137466307277629,0.9056603773584906,0.9083391985418189,0.8478760045924225,0.9587830687830688
KNN,0.8301886792452831,0.8257068247137761,0.8301886792452831,0.8267537493952588,0.7190812720848057,0.938114478114478
