,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9067453115547488,0.9020527859237536,0.9032258064516129,0.9020842539401974,0.5414483821263483,0.9357106714297948
LR,0.8945251058681187,0.885845383759733,0.8991935483870968,0.8917493796526055,0.5340447918232376,0.9464426411904098
KNN,0.9257108287961282,0.9257586894163377,0.9193548387096774,0.9205204435905215,0.6339213226068344,0.94250020135064
