,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.7499999999999999,0.7234270631329455,0.725,0.718368544600939,0.5389048991354468,0.8148317303279701
LR,0.6903508771929825,0.603030303030303,0.7,0.6477850399419027,0.4696132596685083,0.7967381213913379
KNN,0.787719298245614,0.7028571428571428,0.7,0.7004841862117981,0.5045161290322581,0.8003283040054715
