,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.875,0.8795138888888889,0.875,0.8770175699821323,0.7955010224948875,0.9734577548380949
LR,0.8875,0.8817307692307693,0.8875,0.8834868421052633,0.812206572769953,0.9655048130919436
KNN,0.8,0.8467846569139674,0.8,0.8171053056609867,0.6841845546508758,0.9027323533009121
