,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.875,0.8888655462184873,0.875,0.8799014084507043,0.798183652875883,0.9673168159585153
LR,0.9125,0.9150641025641025,0.9125,0.9130836162988116,0.8555211558307534,0.9599136594799828
KNN,0.8375,0.8532085253456222,0.8375,0.8438154761904763,0.7373074008588028,0.9427221292366799
