,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.8625,0.8637415110356537,0.8625,0.862952380952381,0.7732543158979645,0.9517764357564661
LR,0.875,0.8910714285714285,0.875,0.880827868852459,0.7974170676120537,0.9518443898400767
KNN,0.7875,0.8450252525252525,0.7875,0.8060343278919003,0.667887667887668,0.8935515200869647
