,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.8954545454545455,0.9424977538185084,0.9433962264150944,0.9421997238840313,0.9069086651053864,0.9888047138047139
LR,0.8904761904761905,0.9137466307277629,0.9056603773584906,0.9083391985418189,0.8478760045924225,0.9625709475709475
KNN,0.8580086580086581,0.8875963493639759,0.8867924528301887,0.8833459171657818,0.8108268887566924,0.9732082732082731
