,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9,0.8966503267973855,0.9,0.8970075757575758,0.8335067637877211,0.977607622839944
LR,0.925,0.9350198412698413,0.925,0.9279186920017676,0.8786039453717754,0.9637349640450154
KNN,0.7875,0.7919072481572481,0.7875,0.7865424430641822,0.6499356499356499,0.8985683524368829
