,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9596774193548387,0.9632616487455197,0.9596774193548387,0.957741935483871,0.814065077222972,0.9613629548958015
LR,0.9435483870967742,0.9417861409796894,0.9435483870967742,0.9385440692550033,0.7467911318553092,0.9741321967813269
KNN,0.9475806451612904,0.9482067365131882,0.9475806451612904,0.9475130562911149,0.7659698025551684,0.9399478158339901
