,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9429824561403508,0.9711419051946086,0.9637096774193549,0.9652704423698185,0.8444057162774485,0.9886488614114994
LR,0.9187840290381126,0.9348355328204978,0.9354838709677419,0.9323924731182796,0.7189403598243377,0.9756532382669324
KNN,0.9360556563823353,0.9629923105776443,0.9596774193548387,0.9600144907847665,0.8222859190254389,0.9933512420464309
