,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9360859044162131,0.9608093555646977,0.9516129032258065,0.9488736855756152,0.7860070468109586,0.9693056015638595
LR,0.9136116152450091,0.9417861409796894,0.9435483870967742,0.9385440692550033,0.7467911318553092,0.9727462639615334
KNN,0.923956442831216,0.9585287852521612,0.9556451612903226,0.9535718051891903,0.7924370387278399,0.9817687868422741
