,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9308832425892317,0.9630032508127033,0.9556451612903226,0.9546901685223477,0.8040652158299217,0.950315744513137
LR,0.9135813672111313,0.9396162548701691,0.9395161290322581,0.9351062024551559,0.7325088085136982,0.9730288690973711
KNN,0.9256805807622503,0.9584367245657568,0.9556451612903226,0.9551065294152852,0.7957166392092256,0.9793477632538221
