,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.875,0.8676587301587302,0.875,0.8660947712418302,0.7895844292477644,0.9650308521880185
LR,0.8875,0.8921875,0.8875,0.8882824143070044,0.8140015499870834,0.9608856951402295
KNN,0.8875,0.8926514750044161,0.8875,0.8863216983057767,0.8134231666234776,0.9163126183593512
