,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.875,0.8791666666666667,0.875,0.8768463371054199,0.7955010224948875,0.9693078868362456
LR,0.9,0.9123511904761905,0.9,0.9042474591250553,0.8381385938290339,0.9584470766180511
KNN,0.875,0.8888655462184873,0.875,0.8799014084507043,0.798183652875883,0.95232642643419
