,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9076023391812866,0.9399305555555555,0.9375,0.9384306134603932,0.8977505112474438,0.9823847194929097
LR,0.8850877192982457,0.9291118421052632,0.925,0.9263721365123889,0.8769861609431061,0.9729829900851765
KNN,0.8748538011695907,0.8883928571428573,0.875,0.8787802197802197,0.7984378936759889,0.9347338553350782
