,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.875,0.87940188172043,0.875,0.8769496204278813,0.7952393140517021,0.9667843228790999
LR,0.8875,0.8956704921422662,0.8875,0.8907697325505545,0.816933638443936,0.9538181011378369
KNN,0.7625,0.7984136710239651,0.7625,0.775384341105841,0.6216081652974857,0.9220836988231453
