,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9516129032258065,0.9590654576086418,0.9516129032258065,0.9448951403026424,0.7795718835641804,0.9602383534450593
LR,0.9354838709677419,0.9255033516443627,0.9354838709677419,0.9288338010214641,0.7146760624146113,0.972233773010271
KNN,0.9395161290322581,0.9404312843763937,0.9395161290322581,0.9399370064453018,0.7264102375524013,0.9436361605800538
