,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9395161290322581,0.9469129806287581,0.9395161290322581,0.9366470817527548,0.7247910039209884,0.9579430518651488
LR,0.9314516129032258,0.9356551085594701,0.9314516129032258,0.9283473771091652,0.7051129607609987,0.9668708386239052
KNN,0.9193548387096774,0.9264455264759586,0.9193548387096774,0.9215031624379244,0.6592470458917284,0.9432696231184531
