,0,1,2,3,4,5
Metrics,Accuracy,Precision,Recall,F1 Score,Cohen Kappa,AUC
SVC,0.9326376285541441,0.9586952630388906,0.9475806451612904,0.9454226403823178,0.7713799461069352,0.9574825853479979
LR,0.9170296430732003,0.9375765469550799,0.9354838709677419,0.9317082111436948,0.7186214721316125,0.9646756955997969
KNN,0.9204174228675136,0.9300647605083089,0.9314516129032258,0.929474676437849,0.6747917309472384,0.9822535419782216
